floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,2,1.5755405144906538,1.45,1.58,1.45,35.97
1,2,1.5921188990452695,1.81,3.17,3.26,36.52
2,2,1.612472321228189,1.55,4.78,4.81,37.2
3,2,1.6300566391859423,1.45,6.41,6.26,37.79
4,2,1.6458671074700948,1.7,8.06,7.96,38.33
5,2,1.6649625307809772,1.47,9.72,9.43,38.97
6,2,1.6812690385842652,1.85,11.4,11.28,39.52
7,2,1.7013666322858028,1.72,13.1,13.0,40.21
8,2,1.7200906093379094,2.0,14.82,15.0,40.85
9,2,1.7417621686782183,1.56,16.56,16.56,41.6
10,2,1.7583922924748892,1.82,18.32,18.38,42.18
11,2,1.7777176464111037,1.97,20.1,20.35,42.85
12,2,1.7982480947590729,2.02,21.9,22.37,43.58
13,2,1.819175645351176,1.8,23.72,24.17,44.32
14,2,1.8382760200213653,1.71,25.56,25.88,44.99
15,2,1.8556868966804347,1.7,27.42,27.58,45.61
16,2,1.8726713501460304,2.0,29.29,29.58,46.24
17,2,1.8915930501483231,1.73,31.18,31.31,46.97
18,2,1.9031986769751916,1.85,33.08,33.16,47.6
19,2,1.9030222541082111,2.1,34.98,35.26,48.27
20,2,1.9228978115028361,2.16,36.9,37.42,49.04
21,2,1.9527089662318655,2.02,38.85,39.44,49.82
22,2,1.9761687044608947,1.81,40.83,41.25,50.55
23,2,1.9899075844481655,2.21,42.82,43.46,51.2
24,2,2.0210250260492164,2.21,44.84,45.67,52.0
25,2,2.048609379214802,2.14,46.89,47.81,52.79
26,2,2.0710321797129456,2.03,48.96,49.84,53.55
27,2,2.0919715588337127,2.35,51.05,52.19,54.28
28,2,2.111137168169475,1.99,53.16,54.18,55.12
29,2,2.1300689345805046,2.31,55.29,56.49,55.82
30,2,2.1491632804131315,1.86,57.44,58.35,56.64
31,2,2.1686459486302527,2.3,59.61,60.65,57.3
32,2,2.192416957830694,2.02,61.8,62.67,58.11
33,2,2.2062323719309704,2.16,64.01,64.83,58.82
34,2,2.2309034157488106,2.21,66.24,67.04,59.58
35,2,2.2507812811717542,2.17,68.49,69.21,60.35
36,2,2.269465068768229,2.39,70.76,71.6,61.1
37,2,2.2885939071302324,2.22,73.05,73.82,61.94
38,2,2.289570128732046,2.33,75.34,76.15,62.71
39,2,2.3255258654974678,2.28,77.67,78.43,63.51
40,2,2.351371398089859,2.3,80.02,80.73,64.3
41,2,2.371326147127379,2.26,82.39,82.99,65.09
42,2,2.391277551980347,2.09,84.78,85.08,65.86
43,2,2.4088194122606907,2.46,87.19,87.54,66.58
44,2,2.4279636879507893,2.35,89.62,89.89,67.42
45,2,2.4483639020586363,2.51,92.07,92.4,68.22
46,2,2.453733103567625,2.68,94.52,95.08,69.07
47,2,2.4660749453961683,2.68,96.99,97.76,69.98
48,2,2.4786943356527305,2.68,99.47,100.44,70.88
49,2,2.5035187399096843,2.62,101.97,103.06,71.78
50,2,2.516800602235401,2.66,104.49,105.72,72.66
51,2,2.5527623124724643,2.34,107.04,108.06,73.55
52,2,2.574985471351027,2.54,109.61,110.6,74.33
53,2,2.6126274371283293,2.83,112.22,113.43,75.17
54,2,2.6372180603209023,2.44,114.86,115.87,76.1
55,2,2.650251376261078,2.56,117.51,118.43,76.91
56,2,2.6726213191505352,2.82,120.18,121.25,77.75
57,2,2.6959977269685904,2.77,122.88,124.02,78.68
58,2,2.7144574185244466,2.91,125.59,126.93,79.58
59,2,2.742184115915091,2.65,128.33,129.58,80.53
60,2,2.7437990435752195,3.02,131.07,132.6,81.39
61,2,2.784936164112222,2.52,133.85,135.12,82.36
62,2,2.7900939738020267,2.92,136.64,138.04,83.18
63,2,2.8134237288918897,2.55,139.45,140.59,84.11
64,2,2.81422880152651,3.11,142.26,143.7,84.93
65,2,2.8222671033700406,2.74,145.08,146.44,85.92
66,2,2.886301122435134,2.86,147.97,149.3,86.79
67,2,2.90769670246605,2.66,150.88,151.96,87.7
68,2,2.9147988000179526,3.15,153.79,155.11,88.54
69,2,2.928446820555241,3.17,156.72,158.28,89.53
70,2,2.9631209213993417,2.93,159.68,161.21,90.53
71,2,2.990969369189487,2.72,162.67,163.93,91.44
72,2,3.010123845873696,2.78,165.68,166.71,92.29
73,2,3.0306514455127305,2.88,168.71,169.59,93.15
74,2,2.9963450318463227,3.27,171.71,172.86,94.04
75,2,3.0681649918964076,3.21,174.78,176.07,95.05
76,2,3.09090964347514,2.91,177.87,178.98,96.04
77,2,3.116688092669176,3.3,180.99,182.28,96.93
78,2,3.135555173270097,3.19,184.13,185.47,97.93
79,2,3.1581525114643405,2.97,187.29,188.44,98.9
80,2,3.1774042457037495,3.46,190.47,191.9,99.8
81,2,3.177750553717969,2.99,193.65,194.89,100.84
82,2,3.222652847415535,3.43,196.87,198.32,101.74
83,2,3.2386291158677416,3.37,200.11,201.69,102.76
84,2,3.267774444228054,3.55,203.38,205.24,103.77
85,2,3.2829784893987664,3.24,206.66,208.48,104.82
86,2,3.3054786861686254,3.21,209.97,211.69,105.78
87,2,3.301512334690255,3.49,213.27,215.18,106.72
88,2,3.3515161782454546,3.39,216.62,218.57,107.74
89,2,3.3260756546066723,3.61,219.95,222.18,108.73
90,2,3.3778187804074746,3.64,223.33,225.82,109.78
