floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,1,1.5731225563096867,1.56,1.57,1.56,35.89
1,1,1.591517417749998,1.46,3.16,3.02,36.5
2,1,1.608284662856042,1.44,4.77,4.46,37.06
3,1,1.6249962035765135,1.45,6.39,5.91,37.62
4,1,1.6414263688270248,1.77,8.03,7.68,38.18
5,1,1.6620155273098531,1.72,9.69,9.4,38.87
6,1,1.6815624923610213,1.48,11.37,10.88,39.53
7,1,1.698155804427985,1.47,13.07,12.35,40.1
8,1,1.7145681161197768,1.91,14.78,14.26,40.66
9,1,1.7359829338780706,1.71,16.52,15.97,41.4
10,1,1.7546542608771152,1.7,18.27,17.67,42.05
11,1,1.77342354012388,1.52,20.04,19.19,42.7
12,1,1.7897107119198707,2.06,21.83,21.25,43.28
13,1,1.8118187762010822,1.61,23.64,22.86,44.06
14,1,1.829255774128593,1.62,25.47,24.48,44.67
15,1,1.846706072898182,2.03,27.32,26.51,45.29
16,1,1.867377407643121,1.67,29.19,28.18,46.05
17,1,1.8835913677482603,2.16,31.07,30.34,46.68
18,1,1.9005083723601721,2.0,32.97,32.34,47.5
19,1,1.902514972578692,1.62,34.87,33.96,48.25
20,1,1.9181100541648717,1.92,36.79,35.88,48.85
21,1,1.9462937486087528,1.81,38.74,37.69,49.57
22,1,1.9681636535341824,2.22,40.71,39.91,50.24
23,1,1.9866016666734216,1.87,42.7,41.78,51.07
24,1,2.0147764535005743,1.83,44.71,43.61,51.76
25,1,2.039349367088068,1.74,46.75,45.35,52.44
26,1,2.0585609378806926,1.82,48.81,47.17,53.08
27,1,2.0778947710973825,1.86,50.89,49.03,53.75
28,1,2.093335461325942,2.19,52.98,51.22,54.44
29,1,2.1149273523364327,1.85,55.09,53.07,55.24
30,1,2.130584826506063,1.93,57.22,55.0,55.92
31,1,2.1510453400137264,1.98,59.37,56.98,56.62
32,1,2.1724027980200056,2.4,61.54,59.38,57.34
33,1,2.190923172624951,2.24,63.73,61.62,58.22
34,1,2.2167109384130206,2.33,65.95,63.95,59.03
35,1,2.2384459837443567,2.21,68.19,66.16,59.87
36,1,2.2582225666820754,2.35,70.45,68.51,60.66
37,1,2.277731471960761,2.56,72.73,71.07,61.51
38,1,2.282868551809277,2.44,75.01,73.51,62.43
39,1,2.3203101440470646,2.5,77.33,76.01,63.3
40,1,2.3486028558803773,2.36,79.68,78.37,64.19
41,1,2.369821664143511,2.32,82.05,80.69,65.03
42,1,2.391027272525382,2.26,84.44,82.95,65.85
43,1,2.4105626986757516,2.51,86.85,85.46,66.65
44,1,2.4306779475352274,2.54,89.28,88.0,67.53
45,1,2.453287789760776,2.52,91.73,90.52,68.42
46,1,2.459144382333038,2.64,94.19,93.16,69.3
47,1,2.4715731836152863,2.3,96.66,95.46,70.22
48,1,2.4818310574996314,2.33,99.14,97.79,71.02
49,1,2.5046418363435516,2.52,101.64,100.31,71.83
50,1,2.5176826183769836,2.75,104.16,103.06,72.7
51,1,2.5550218923644534,2.31,106.72,105.37,73.65
52,1,2.5777083746603493,2.53,109.3,107.9,74.45
53,1,2.6159264619763762,2.37,111.92,110.27,75.31
54,1,2.6376905337734677,2.35,114.56,112.62,76.12
55,1,2.6507149099453464,2.62,117.21,115.24,76.93
56,1,2.6742476386562104,2.68,119.88,117.92,77.82
57,1,2.6969268166468785,2.57,122.58,120.49,78.72
58,1,2.714687329791489,2.69,125.29,123.18,79.59
59,1,2.7414877064376535,2.88,128.03,126.06,80.5
60,1,2.7453512819306463,2.72,130.78,128.78,81.46
61,1,2.7851666133292814,2.95,133.57,131.73,82.37
62,1,2.794097290739639,2.91,136.36,134.64,83.36
63,1,2.818096257994634,2.99,139.18,137.63,84.32
64,1,2.8223585668150672,2.78,142.0,140.41,85.31
65,1,2.82871784469312,2.78,144.83,143.19,86.23
66,1,2.894209315632003,2.81,147.72,146.0,87.14
67,1,2.915814975994936,2.97,150.64,148.97,88.06
68,1,2.9255203485717995,3.13,153.57,152.1,89.03
69,1,2.9395870902264547,3.13,156.51,155.23,90.05
70,1,2.9747166757091175,2.88,159.48,158.11,91.06
71,1,3.003159760308723,2.91,162.48,161.02,91.99
72,1,3.0242657815907825,3.06,165.5,164.08,92.93
73,1,3.0474384626277016,3.09,168.55,167.17,93.91
74,1,3.0135367724880164,2.9,171.56,170.07,94.9
75,1,3.0848818985453814,3.27,174.64,173.34,95.82
76,1,3.1086810592113823,3.36,177.75,176.7,96.86
77,1,3.138361670003251,3.03,180.89,179.73,97.92
78,1,3.155922466065673,3.35,184.05,183.08,98.87
79,1,3.1802403608402683,3.16,187.23,186.24,99.92
80,1,3.2013411942046086,3.35,190.43,189.59,100.91
81,1,3.2005894328666,3.15,193.63,192.74,101.95
82,1,3.248312599023113,3.36,196.88,196.1,102.93
83,1,3.2640829121790573,2.98,200.14,199.08,103.96
84,1,3.2916133767124145,3.2,203.43,202.28,104.88
85,1,3.3048971453084315,3.25,206.73,205.53,105.86
86,1,3.3280464714289937,3.23,210.06,208.76,106.85
87,1,3.323845465237302,3.2,213.38,211.96,107.83
88,1,3.3739258271992667,3.15,216.75,215.11,108.8
89,1,3.3459315445180122,3.08,220.1,218.19,109.75
90,1,3.396124349938213,3.46,223.5,221.65,110.68
