floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,6,1.6131065992084368,1.57,1.61,1.57,37.22
1,6,1.6321879103066177,1.83,3.24,3.4,37.86
2,6,1.6540820787096342,1.77,4.89,5.17,38.6
3,6,1.6752851512480451,1.79,6.57,6.96,39.32
4,6,1.6961086943605541,1.56,8.27,8.52,40.04
5,6,1.7147049546315936,1.68,9.98,10.2,40.67
6,6,1.7345936512781743,1.82,11.71,12.02,41.35
7,6,1.755537614008904,1.64,13.47,13.66,42.08
8,6,1.774310545097181,1.92,15.24,15.58,42.73
9,6,1.7962392746914715,1.64,17.04,17.22,43.5
10,6,1.8148861108292051,1.96,18.85,19.18,44.16
11,6,1.8370695749449673,1.63,20.69,20.81,44.94
12,6,1.8546944453720713,2.0,22.54,22.81,45.58
13,6,1.8767070634931007,1.62,24.42,24.43,46.37
14,6,1.8947552459488357,1.71,26.31,26.14,47.01
15,6,1.9135833328087313,2.06,28.22,28.2,47.69
16,6,1.9351037949280478,1.95,30.16,30.15,48.5
17,6,1.9541808457858547,2.23,32.11,32.38,49.26
18,6,1.9704784167814284,2.04,34.08,34.42,50.13
19,6,1.9695026460282914,1.82,36.05,36.24,50.93
20,6,1.9874252587263384,1.72,38.04,37.96,51.64
21,6,2.015725746913086,2.05,40.06,40.01,52.31
22,6,2.0411238101342737,1.8,42.1,41.81,53.1
23,6,2.0548967967208864,1.92,44.15,43.73,53.79
24,6,2.086130894219875,1.84,46.24,45.57,54.53
25,6,2.1127967930511944,2.36,48.35,47.93,55.24
26,6,2.139349291798182,2.05,50.49,49.98,56.15
27,6,2.161698149724106,2.26,52.65,52.24,56.93
28,6,2.180267774194961,2.43,54.83,54.67,57.79
29,6,2.204683262993036,2.1,57.03,56.77,58.71
30,6,2.2223176267675764,2.12,59.25,58.89,59.51
31,6,2.245656646111136,2.33,61.5,61.22,60.31
32,6,2.271616536956016,2.12,63.77,63.34,61.19
33,6,2.2858807146066455,2.37,66.06,65.71,61.98
34,6,2.314931374582308,2.31,68.37,68.02,62.87
35,6,2.3367615387191787,2.23,70.71,70.25,63.73
36,6,2.3569553500793483,2.57,73.07,72.82,64.56
37,6,2.377992195967758,2.42,75.45,75.24,65.52
38,6,2.3767313048581054,2.4,77.83,77.64,66.41
39,6,2.4185114563548495,2.7,80.25,80.34,67.3
40,6,2.4507798910387883,2.21,82.7,82.55,68.29
41,6,2.470882533691822,2.66,85.17,85.21,69.1
42,6,2.4956085982808847,2.52,87.67,87.73,70.07
43,6,2.5175259650169006,2.26,90.19,89.99,70.99
44,6,2.5351323358499753,2.79,92.73,92.78,71.81
45,6,2.560171755302116,2.57,95.29,95.35,72.81
46,6,2.5619631794691804,2.85,97.85,98.2,73.74
47,6,2.573775412571137,2.83,100.42,101.03,74.76
48,6,2.5865235231536503,2.61,103.01,103.64,75.78
49,6,2.6122805325727545,2.57,105.62,106.21,76.71
50,6,2.624180061321554,2.86,108.24,109.07,77.62
51,6,2.6655793982564386,2.54,110.91,111.61,78.63
52,6,2.690986027576518,2.76,113.6,114.37,79.53
53,6,2.7365637577776782,2.63,116.34,117.0,80.5
54,6,2.761316535120903,2.85,119.1,119.85,81.42
55,6,2.7758318092747634,2.98,121.88,122.83,82.41
56,6,2.8031472422942034,2.93,124.68,125.76,83.45
57,6,2.828365103043877,2.79,127.51,128.55,84.46
58,6,2.8469404302884813,2.68,130.36,131.23,85.43
59,6,2.8755156097634837,2.64,133.24,133.87,86.35
60,6,2.8715040776384333,2.86,136.11,136.73,87.25
61,6,2.9184672335296806,2.76,139.03,139.49,88.23
62,6,2.921164141195812,3.02,141.95,142.51,89.17
63,6,2.946568441934842,2.7,144.9,145.21,90.19
64,6,2.9438934984357337,2.66,147.84,147.87,91.1
65,6,2.9464898367720678,2.95,150.79,150.82,92.0
66,6,3.024630092436241,3.03,153.81,153.85,92.99
67,6,3.0479975720644736,2.83,156.86,156.68,94.0
68,6,3.0527182045131496,2.86,159.91,159.54,94.94
69,6,3.062514373883638,3.17,162.97,162.71,95.89
70,6,3.101385045064884,3.36,166.07,166.07,96.94
71,6,3.135403581561662,3.31,169.21,169.38,98.04
72,6,3.1591100769466522,2.95,172.37,172.33,99.12
73,6,3.1818354252746515,3.05,175.55,175.38,100.08
74,6,3.134568888539916,2.86,178.68,178.24,101.08
75,6,3.217037492982947,3.14,181.9,181.38,102.0
76,6,3.2400052182474433,3.01,185.14,184.39,103.01
77,6,3.2693040251883825,3.06,188.41,187.45,103.98
78,6,3.2860528489077008,3.39,191.7,190.84,104.96
79,6,3.310759724240901,3.11,195.01,193.95,106.03
80,6,3.331291483809656,3.35,198.34,197.3,107.02
81,6,3.324471034917035,3.39,201.66,200.69,108.08
82,6,3.3804774863237808,3.44,205.04,204.13,109.14
83,6,3.394913545627201,3.14,208.43,207.27,110.22
84,6,3.4256451290509915,3.6,211.86,210.87,111.2
85,6,3.438856147667513,3.25,215.3,214.12,112.31
86,6,3.4625847540578114,3.32,218.76,217.44,113.32
87,6,3.452466179842978,3.33,222.21,220.77,114.34
88,6,3.5108142052368785,3.5,225.72,224.27,115.36
89,6,3.4733128885266207,3.53,229.19,227.8,116.42
90,6,3.5323617564585237,3.34,232.72,231.14,117.49
