floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,10,1.5534139613413103,1.64,1.55,1.64,35.24
1,10,1.571610479949784,1.75,3.12,3.39,35.84
2,10,1.5905820614531687,1.39,4.71,4.78,36.47
3,10,1.6055811258922847,1.53,6.32,6.31,36.97
4,10,1.6221189000548357,1.68,7.94,7.99,37.53
5,10,1.6401332553895318,1.91,9.58,9.9,38.13
6,10,1.66066939397503,1.44,11.24,11.34,38.82
7,10,1.6758959949712062,1.88,12.92,13.22,39.34
8,10,1.6956142224631792,1.95,14.62,15.17,40.01
9,10,1.7159771862818993,1.42,16.34,16.59,40.71
10,10,1.730412629331884,1.51,18.07,18.1,41.21
11,10,1.7461171308334644,1.96,19.82,20.06,41.75
12,10,1.765992084352097,1.57,21.59,21.63,42.45
13,10,1.781966263911288,1.58,23.37,23.21,43.01
14,10,1.798091484587645,1.96,25.17,25.17,43.57
15,10,1.8176615153828966,1.92,26.99,27.09,44.26
16,10,1.8363055481046306,1.98,28.83,29.07,44.94
17,10,1.8544740475696884,1.96,30.68,31.03,45.63
18,10,1.8685818094727824,1.8,32.55,32.83,46.32
19,10,1.869297008538852,1.73,34.42,34.56,46.95
20,10,1.8853355806898153,1.97,36.31,36.53,47.56
21,10,1.9118883710829941,2.14,38.22,38.67,48.24
22,10,1.935642136067487,1.66,40.16,40.33,48.99
23,10,1.94814632967384,2.12,42.11,42.45,49.57
24,10,1.9764892948136767,1.85,44.09,44.3,50.3
25,10,1.999402421438055,1.84,46.09,46.14,50.94
26,10,2.018234946051568,2.11,48.11,48.25,51.57
27,10,2.0391514824695784,2.17,50.15,50.42,52.3
28,10,2.056694206351335,2.05,52.21,52.47,53.05
29,10,2.0757667723791213,1.89,54.29,54.36,53.75
30,10,2.0907982540240693,2.14,56.38,56.5,54.39
31,10,2.111949612707407,2.4,58.49,58.9,55.12
32,10,2.1357865094549884,2.05,60.63,60.95,55.94
33,10,2.1503188815683365,2.23,62.78,63.18,56.64
34,10,2.174135756356063,2.14,64.95,65.32,57.39
35,10,2.1929407942222143,2.04,67.14,67.36,58.11
36,10,2.210396979151172,2.46,69.35,69.82,58.8
37,10,2.229917706719502,2.1,71.58,71.92,59.63
38,10,2.232121532473588,2.04,73.81,73.96,60.33
39,10,2.262991849405645,2.3,76.07,76.26,61.01
40,10,2.287555499840532,2.38,78.36,78.64,61.78
41,10,2.307745958285193,2.41,80.67,81.05,62.57
42,10,2.328582282710813,2.52,83.0,83.57,63.37
43,10,2.3491925976835133,2.5,85.35,86.07,64.2
44,10,2.3683613222794477,2.36,87.72,88.43,65.02
45,10,2.3883956650352114,2.34,90.11,90.77,65.8
46,10,2.3943625800042363,2.65,92.5,93.42,66.57
47,10,2.407046328526556,2.36,94.91,95.78,67.43
48,10,2.4179896973897304,2.36,97.33,98.14,68.2
49,10,2.4397165856611,2.73,99.77,100.87,68.97
50,10,2.4541572287590836,2.73,102.22,103.6,69.85
51,10,2.488612341456348,2.4,104.71,106.0,70.74
52,10,2.510355149117223,2.4,107.22,108.4,71.51
53,10,2.5439873078523605,2.38,109.76,110.78,72.28
54,10,2.5643867251212655,2.59,112.32,113.37,73.04
55,10,2.579198023279929,2.43,114.9,115.8,73.87
56,10,2.599766210449688,2.34,117.5,118.14,74.64
57,10,2.6189416665144885,2.54,120.12,120.68,75.39
58,10,2.6358221423669095,2.6,122.76,123.28,76.19
59,10,2.6598136790141034,2.52,125.42,125.8,77.01
60,10,2.6635273728146407,2.85,128.08,128.65,77.81
61,10,2.6998911849710874,2.83,130.78,131.48,78.7
62,10,2.7093936830307097,2.97,133.49,134.45,79.59
63,10,2.732483670618994,2.87,136.22,137.32,80.51
64,10,2.7377715328108088,2.56,138.96,139.88,81.4
65,10,2.7438291454337183,2.99,141.7,142.87,82.2
66,10,2.802643424844353,2.68,144.5,145.55,83.12
67,10,2.8221531414170187,2.53,147.32,148.08,83.94
68,10,2.8302719554363653,2.62,150.15,150.7,84.72
69,10,2.8414384100540073,2.59,152.99,153.29,85.52
70,10,2.8697165405534277,2.64,155.86,155.93,86.31
71,10,2.8939926046875706,2.8,158.75,158.73,87.11
72,10,2.9134337146060942,2.75,161.66,161.48,87.96
73,10,2.933333695859075,3.17,164.59,164.65,88.79
74,10,2.90923868647798,2.75,167.5,167.4,89.75
75,10,2.9697743631721503,3.22,170.47,170.62,90.57
76,10,2.9922622557123724,2.93,173.46,173.55,91.54
77,10,3.016696290687099,3.27,176.48,176.82,92.41
78,10,3.03587746213833,2.91,179.52,179.73,93.38
79,10,3.056123230694692,2.91,182.58,182.64,94.24
80,10,3.074898814679538,3.31,185.65,185.95,95.1
81,10,3.07814233506884,2.78,188.73,188.73,96.07
82,10,3.1169288473851235,3.02,191.85,191.75,96.89
83,10,3.131460825919576,2.84,194.98,194.59,97.77
84,10,3.155306515511127,3.2,198.14,197.79,98.59
85,10,3.169868242877821,3.22,201.31,201.01,99.52
86,10,3.1916831889984874,3.31,204.5,204.32,100.45
87,10,3.1927928787595,3.14,207.69,207.46,101.4
88,10,3.2351985630411235,2.95,210.93,210.41,102.3
89,10,3.2156001034014023,3.31,214.15,213.72,103.15
90,10,3.2604210887901433,2.98,217.41,216.7,104.09
