floor(cycle / (24 * 60)),pig.id,pig.target_dfi,pig.dfi,pig.target_cfi,pig.cfi,pig.weight
0,18,1.6032278669326918,1.68,1.6,1.68,36.89
1,18,1.6232561721699168,1.72,3.22,3.4,37.56
2,18,1.6437245144441026,1.82,4.86,5.22,38.25
3,18,1.6652827025013535,1.55,6.53,6.77,38.98
4,18,1.683247308414119,1.44,8.21,8.21,39.6
5,18,1.7001438008560192,1.72,9.91,9.93,40.17
6,18,1.720388832162243,1.66,11.63,11.59,40.86
7,18,1.7391070809930051,1.46,13.37,13.05,41.51
8,18,1.755937825974334,1.81,15.13,14.86,42.09
9,18,1.7765432913512138,1.93,16.91,16.79,42.81
10,18,1.7981370591598302,1.9,18.71,18.69,43.57
11,18,1.81927150199995,1.96,20.53,20.65,44.31
12,18,1.8406581725947613,1.79,22.37,22.44,45.08
13,18,1.8602342888397605,1.99,24.23,24.43,45.78
14,18,1.8822410046210072,1.63,26.11,26.06,46.56
15,18,1.8997404622195693,1.81,28.01,27.87,47.19
16,18,1.918624148925287,1.66,29.93,29.53,47.9
17,18,1.934615681303228,1.73,31.86,31.26,48.54
18,18,1.9461866092302316,2.17,33.81,33.43,49.21
19,18,1.9477233806931196,1.72,35.76,35.15,50.05
20,18,1.9645531710143065,1.96,37.72,37.11,50.71
21,18,1.9943917476266182,2.29,39.71,39.4,51.46
22,18,2.021929632012242,2.27,41.73,41.67,52.34
23,18,2.040486396921391,1.86,43.77,43.53,53.21
24,18,2.0703042708168162,2.35,45.84,45.88,53.91
25,18,2.1016105041973625,2.11,47.94,47.99,54.81
26,18,2.1252527877644063,2.4,50.07,50.39,55.61
27,18,2.150718842642029,2.42,52.22,52.81,56.51
28,18,2.171017167234426,1.9,54.39,54.71,57.43
29,18,2.1900752409956556,2.37,56.58,57.08,58.14
30,18,2.2101819545223846,2.37,58.79,59.45,59.03
31,18,2.235505836983939,2.08,61.03,61.53,59.91
32,18,2.258850825594854,2.3,63.29,63.83,60.69
33,18,2.274887966097303,2.34,65.56,66.17,61.54
34,18,2.303270458470642,2.26,67.86,68.43,62.41
35,18,2.3246433716766104,2.43,70.18,70.86,63.25
36,18,2.3464202095669187,2.45,72.53,73.31,64.14
37,18,2.3661118319432184,2.34,74.9,75.65,65.04
38,18,2.3648691475278265,2.48,77.26,78.13,65.9
39,18,2.4063671560169375,2.65,79.67,80.78,66.8
40,18,2.4379340063973385,2.66,82.11,83.44,67.77
41,18,2.461776803935822,2.66,84.57,86.1,68.73
42,18,2.4862745031710936,2.27,87.06,88.37,69.69
43,18,2.505802027060435,2.73,89.57,91.1,70.51
44,18,2.5273991720078244,2.57,92.1,93.67,71.49
45,18,2.5505257510147703,2.64,94.65,96.31,72.41
46,18,2.553283987030172,2.79,97.2,99.1,73.36
47,18,2.564684036480386,2.39,99.76,101.49,74.35
48,18,2.5739655547901146,2.59,102.33,104.08,75.2
49,18,2.5992527071512153,2.64,104.93,106.72,76.11
50,18,2.611825718947346,2.9,107.54,109.62,77.04
51,18,2.65311746191831,2.49,110.19,112.11,78.06
52,18,2.6778062339035613,2.45,112.87,114.56,78.93
53,18,2.7202491466500365,2.87,115.59,117.43,79.79
54,18,2.7465527591978685,2.96,118.34,120.39,80.78
55,18,2.7623144748573667,3.04,121.1,123.43,81.81
56,18,2.789813243104047,2.85,123.89,126.28,82.86
57,18,2.814346034163207,2.77,126.7,129.05,83.84
58,18,2.832640866108389,2.97,129.53,132.02,84.79
59,18,2.8630640844688022,2.86,132.39,134.88,85.8
60,18,2.8612113891794504,3.09,135.25,137.97,86.77
61,18,2.909252200196166,2.87,138.16,140.84,87.82
62,18,2.9129791791589508,2.73,141.07,143.57,88.79
63,18,2.936215880755943,3.14,144.01,146.71,89.71
64,18,2.9368752049400833,3.02,146.95,149.73,90.76
65,18,2.941876184733698,3.05,149.89,152.78,91.77
66,18,3.020225254883376,3.26,152.91,156.04,92.79
67,18,3.0451398348876175,3.05,155.96,159.09,93.87
68,18,3.051234191765523,2.89,159.01,161.98,94.87
69,18,3.0610642837583675,3.17,162.07,165.15,95.82
70,18,3.0996857134545084,3.07,165.17,168.22,96.86
71,18,3.1317333094013855,3.22,168.3,171.44,97.87
72,18,3.1545920342688625,3.3,171.45,174.74,98.91
73,18,3.179683565412716,3.02,174.63,177.76,99.98
74,18,3.132259214321621,3.07,177.76,180.83,100.96
75,18,3.215771419078869,3.45,180.98,184.28,101.94
76,18,3.2408481809568412,3.38,184.22,187.66,103.05
77,18,3.272294637709381,3.56,187.49,191.22,104.12
78,18,3.292171882428559,3.25,190.78,194.47,105.25
79,18,3.316035762257768,3.51,194.1,197.98,106.28
80,18,3.3388539894560756,3.19,197.44,201.17,107.38
81,18,3.3304380302469783,3.36,200.77,204.53,108.38
82,18,3.3865793278080987,3.58,204.16,208.11,109.43
83,18,3.401514519887025,3.42,207.56,211.53,110.54
84,18,3.4340326955212137,3.36,210.99,214.89,111.6
85,18,3.445619465564094,3.61,214.44,218.5,112.64
86,18,3.471205851280136,3.65,217.91,222.15,113.74
87,18,3.4625698753562957,3.64,221.37,225.79,114.86
88,18,3.523182579885255,3.74,224.89,229.53,115.96
89,18,3.4860669490449765,3.58,228.38,233.11,117.1
90,18,3.545748398482644,3.71,231.93,236.82,118.17
